salesorderid,subtotal
68719,2316.97
68697,32.28
69146,2461.55
69152,562.96
69153,567.76
69110,9.99
69150,2384.07
69129,2294.99
69147,2393.06
69149,2443.55
69894,85.48
69933,722.77
69935,548.98
69931,1249.84
69914,2357.28
69907,99.47
69888,23.97
69934,687.76
69883,37.27
69881,34.98
70471,21.49
70514,1169.46
70453,84.98
70473,102.96
70469,53.99
70484,29.26
70481,49.97
70470,64.47
70502,2316.97
70474,38.88
70479,49.97
70480,94.48
71039,31.28
71078,1312.82
71063,2401.45
71084,1728.27
71064,2329.99
71059,2329.98
71065,2319.99
71062,2331.95
71538,2376.96
71490,7.95
71541,2382.93
71540,2325.96
72257,1249.84
72190,120.0
72256,777.34
72240,2366.96
72261,1750.98
72199,10.24
72209,32.6
72210,94.48
72239,2354.98
72216,45.95
72260,548.98
72207,32.6
72241,902.46
72822,2334.46
72837,1700.99
72813,85.48
72836,1149.47
72800,49.99
72806,32.28
73466,839.48
73477,1214.85
73461,37.29
73446,119.98
73483,556.26
73489,1754.98
73436,123.95
73430,49.99
73433,60.47
73884,29.99
73907,29.93
73888,123.98
73881,100.09
73910,2564.92
73931,1120.49
73880,88.97
73928,548.98
73882,34.98
74293,89.97
74288,39.47
74286,64.97
74537,120.0
74542,64.97
74539,28.99
74545,81.46
74798,29.99
75010,29.99
75029,111.96
51252,592.27
51381,2294.99
51382,2294.99
51379,839.46
51625,589.26
52076,60.47
52105,2309.97
52066,72.96
52081,38.88
52095,180.98
52077,91.58
52521,1170.48
52471,22.97
52502,61.45
52496,103.48
52514,2319.99
52920,2478.34
52919,2475.95
52904,89.97
52897,37.27
52896,146.06
52902,123.98
52914,39.99
52895,64.97
53254,34.89
53252,64.97
53260,44.98
53279,2369.97
53280,2309.97
53262,124.99
53836,32.6
53842,49.97
53839,71.94
53831,7.95
54258,120.0
54271,64.97
54272,29.99
54725,6.28
54763,562.96
54726,60.47
54738,76.96
54754,119.92
55034,48.97
55076,893.47
55086,1249.84
55043,6.28
55077,2351.96
55053,93.46
55048,34.98
55573,120.46
55563,67.49
55567,27.77
55579,89.97
55598,2374.98
55562,53.99
55599,2350.96
55591,106.96
56035,32.27
56041,29.99
56059,2297.28
56049,35.0
56054,1700.99
56030,2.29
56052,1775.97
56471,2416.45
56454,128.97
56465,39.99
56472,2319.99
56451,29.99
56808,36.59
56845,2438.06
56835,2325.96
56813,123.98
56807,2.29
57449,124.99
57429,7.95
57475,777.34
57444,42.93
57462,71.97
57448,54.98
57442,121.57
57466,2294.99
57469,2369.96
57864,152.6
57848,16.27
57888,848.47
57896,2480.99
57856,62.98
57885,39.99
57890,2318.96
57859,73.96
57860,36.27
58329,1763.97
58331,769.49
58302,64.97
58344,1212.97
58306,29.99
58301,53.98
58332,804.48
58303,93.46
58320,39.99
58693,751.34
58655,29.99
58682,2297.28
58681,2334.97
58654,36.27
58678,1760.47
59394,1223.84
59379,2414.99
59382,2350.96
59357,37.27
59370,42.28
59393,778.62
59354,29.98
59936,24.27
59970,553.97
59957,2319.99
59926,33.98
59939,66.96
59950,828.97
59953,2379.47
59952,2374.98
60512,1120.49
60510,607.96
60491,1764.96
60477,119.98
60513,1170.48
60496,2389.96
60469,53.98
60479,123.98
60494,2444.96
61008,804.48
61005,2482.23
61012,618.47
61024,1120.49
61015,2354.99
61018,2390.95
60972,2.29
60976,44.54
61020,603.49
61011,897.44
60982,58.98
61561,12.94
61557,32.6
62067,779.48
62070,2351.96
62072,2309.97
62081,603.96
62073,2370.96
62066,839.46
62069,2384.96
62555,56.97
62575,1184.46
62569,2406.0
62986,2359.98
62965,64.98
62959,21.49
62983,2359.98
63641,75.47
63667,2322.28
63640,28.99
63653,85.48
63639,89.46
63683,2407.04
63642,99.57
63652,56.97
63682,2407.04
64154,863.97
64130,49.99
64155,2316.97
64171,1750.98
64152,42.28
64168,563.77
64699,114.96
64703,58.98
64700,29.99
64711,784.47
64964,53.99
65013,2406.0
64969,64.97
64976,17.27
65002,2364.96
64994,59.27
64970,21.49
64951,120.0
64980,89.97
65643,29.98
65641,60.47
65648,29.99
65665,604.96
65629,7.95
66165,134.98
66182,35.0
66190,2326.96
66188,2518.25
66174,56.97
66197,2393.06
66198,1120.49
66170,123.98
66173,58.98
66155,58.98
66661,49.97
66660,29.99
66667,163.99
66693,1775.47
67111,56.97
67101,49.97
67135,2453.04
67097,193.98
67096,36.59
67753,1249.84
67722,54.96
67740,2322.28
67736,2354.98
67739,2376.96
67732,804.48
67735,2316.97
68235,124.97
68242,2294.99
68256,2443.55
68238,56.97
68207,35.23
68213,101.95
68261,1785.97
68219,166.28
68802,1725.98
68755,78.96
68798,1149.47
69234,1179.97
69194,89.91
69188,94.48
69215,2369.97
69191,123.48
69213,71.97
69960,21.49
69962,58.47
69982,2329.98
69994,1324.32
69977,42.28
69999,565.47
69985,2405.95
70533,14.23
70560,71.96
70547,68.49
70585,2428.29
70588,1750.98
70546,59.98
70586,1174.48
71106,2.29
71113,32.6
71121,159.99
71112,32.6
71111,32.6
71139,565.47
71621,1750.98
71611,2433.04
71617,1205.47
71574,2.29
71582,94.48
71620,1700.99
71618,1793.47
71576,71.58
71597,2380.47
71598,2319.99
71575,31.27
71600,2329.99
72348,1750.98
72345,1170.48
72288,58.98
72319,2369.96
72303,96.46
72290,29.48
72347,1760.47
72291,33.98
72882,64.47
72901,75.97
72936,1779.47
72898,39.99
72923,2393.06
72852,49.99
72933,1729.97
72906,2351.96
72875,91.95
72927,1347.79
72934,1725.48
72939,1754.98
72878,54.98
72903,80.94
73524,29.99
73568,777.34
73552,94.98
73562,2384.96
73520,38.88
73555,2416.43
73570,2536.54
73538,96.46
73574,1179.97
73528,123.98
73571,603.49
73537,103.48
73534,15.23
73525,34.98
73962,36.27
73996,2404.91
74013,1193.95
73941,58.98
74012,1179.97
74009,612.95
74017,1700.99
73995,848.47
73999,2318.96
74014,1120.49
73969,9.99
73989,2362.27
73963,33.43
73964,34.98
74335,39.99
74334,99.47
74312,88.97
74318,132.97
74564,114.96
74581,89.96
74567,72.93
74819,38.88
74839,30.97
74815,60.47
74814,53.99
51265,2375.95
51264,2420.46
51396,902.98
51401,792.34
51398,2319.99
51521,742.35
51517,2457.33
51647,2399.97
51657,1170.48
51648,2309.97
51645,643.47
51655,548.98
52147,2359.92
52135,71.97
52123,120.0
52560,61.97
52572,1169.46
52570,608.96
52936,22.93
52958,777.34
52939,113.97
52951,56.97
52956,2294.99
53325,35.0
53326,37.29
53307,49.97
53328,902.46
53304,40.22
53340,1120.49
53306,29.99
53898,56.97
53893,64.47
53889,9.99
53884,2.29
54356,29.93
54358,2396.96
54354,35.0
54340,80.96
54330,53.99
54800,2492.32
54782,29.99
54784,233.23
54790,89.97
54775,62.98
54776,63.97
54779,25.48
54815,1120.49
55113,59.98
55114,12.94
55128,635.93
55131,804.48
55100,33.98
55112,128.97
55136,600.46
55124,56.97
55632,119.98
55656,24.27
55658,71.97
55661,2370.96
55672,2422.54
55629,191.27
55660,769.49
55671,1283.82
55675,562.96
56102,1754.98
56101,1754.98
56105,845.46
56119,563.77
56080,67.2
56074,83.97
56068,120.0
56537,548.98
56534,1263.82
56497,63.97
56536,588.96
56531,751.34
56504,32.28
56499,195.27
56511,71.97
56510,56.97
56896,2376.96
56904,548.98
56878,29.93
56871,29.98
56866,187.98
56895,2354.99
56894,614.96
57496,37.27
57514,30.97
57500,119.98
57495,38.88
57502,56.97
57915,43.97
57917,25.22
57938,814.71
57937,845.46
57916,106.95
57935,36.96
57947,564.48
57921,64.47
58381,90.47
58364,36.93
58391,605.21
58409,2447.05
58392,1700.99
58363,2.29
58398,2465.95
58707,127.95
58760,2334.98
58724,29.48
58723,29.48
58756,1891.26
58751,71.97
58759,2329.98
58769,1120.49
58725,29.48
58709,120.0
58737,124.99
59454,2316.97
59470,2398.05
59426,37.93
59473,2447.05
59430,32.28
59466,742.35
59452,2454.97
59423,23.78
59436,56.97
60020,2354.98
60002,29.99
59995,71.58
60009,141.98
60027,742.35
60031,1184.46
60034,1184.46
60029,563.77
60539,84.47
60557,1725.48
60551,2319.26
60554,548.98
60532,67.59
60556,1204.46
60522,120.0
61049,38.88
61051,147.28
61047,84.96
61048,49.48
61087,2483.03
61091,1764.96
61074,2374.98
61633,2457.33
61620,64.47
61621,46.47
61616,78.48
61640,756.33
61641,2469.05
61647,1174.48
61605,62.98
61637,2319.99
61642,2461.55
62099,44.22
62104,155.08
62147,751.34
62150,638.95
62108,44.98
62101,64.97
62100,33.98
62132,579.97
62103,29.99
62620,2344.26
62590,84.47
62595,42.84
62598,99.96
62596,32.6
63023,49.97
63049,786.57
63038,155.47
63054,724.47
63046,2294.99
63043,2367.93
63042,2329.99
63024,94.48
63018,31.73
63027,45.95
63056,1750.98
63053,2393.06
63729,2394.97
63725,39.99
63716,86.96
63728,2400.95
63739,1228.83
63717,71.97
63743,1700.99
63727,589.96
63744,1763.97
64234,2398.05
64212,2542.31
64215,2397.95
64197,32.28
64213,889.47
64211,71.97
64230,756.33
64216,2331.95
64192,2.29
65063,2439.99
65039,37.93
65061,902.98
65046,71.97
65037,60.47
65725,2344.26
65690,30.48
65693,71.58
65703,35.96
65700,128.97
65688,21.49
65697,9.99
65718,39.99
66218,100.09
66231,51.46
66220,45.58
66223,193.98
66216,64.47
66722,123.98
66757,624.97
66711,2.29
66712,2.29
67170,24.27
67162,23.97
67183,2316.97
67191,751.34
67159,67.59
67783,3.99
67796,128.97
67788,60.47
67834,1700.99
67789,71.58
67819,2340.94
67833,1725.98
67787,36.27
68320,61.97
68294,119.96
68319,35.0
68335,1174.48
68300,133.49
68317,91.97
68318,96.46
68305,90.47
68296,49.97
68333,583.97
68334,1174.48
68337,1763.97
68325,2316.97
68829,30.48
68840,17.27
68872,751.34
68838,94.48
68874,556.93
68835,149.98
68857,2318.96
69292,769.49
69258,10.24
69261,42.97
69268,23.97
69288,2329.98
69275,124.99
70044,22.93
70065,839.48
70041,32.28
70079,1174.48
70060,579.97
70035,67.93
70080,1179.47
70037,33.98
70644,2369.96
70660,1151.76
70663,1763.97
70661,1120.49
70638,2396.94
70662,1183.47
70607,2.29
70640,2341.46
70614,36.59
70637,564.99
71185,2379.47
71209,561.48
71184,784.47
71205,2393.06
71186,2341.97
71165,49.97
71169,85.95
71213,1700.99
71183,2391.96
71642,100.09
71661,81.46
71680,722.77
71639,30.48
71679,2398.05
71665,564.99
72424,2398.05
72396,614.47
72403,2371.96
72407,2376.45
72369,31.27
72404,2391.94
72398,585.94
72973,62.98
73018,2418.05
73621,1237.82
73626,624.95
73615,2294.99
74065,804.48
74081,2438.06
74048,133.49
74059,42.28
74043,36.27
74062,99.47
74063,2329.98
74047,74.46
74348,34.98
74362,37.29
74349,106.93
74352,79.47
74603,67.97
74600,9.99
74615,99.47
74594,48.97
74864,128.97
74857,83.97
74843,6.28
75066,92.48
75076,39.47
75080,133.49
75074,71.58
75081,76.97
75071,32.27
75078,73.96
51277,2329.98
51275,2351.96
51414,2525.94
51664,806.76
51670,2447.05
52182,119.98
52179,49.97
52208,567.76
52173,29.98
52174,37.27
52172,36.59
52610,759.29
52587,12.98
52609,861.44
52995,81.46
52979,36.59
52997,589.98
53368,49.97
53362,49.99
53369,132.97
53351,7.95
53388,1728.27
53365,119.96
53395,1188.46
53370,64.47
53364,31.27
53367,29.99
53934,32.6
53931,49.99
53960,85.48
53938,37.27
53933,130.46
53958,37.29
53936,44.54
54425,2398.05
54399,119.98
54416,1808.45
54392,88.97
54835,32.6
54829,10.24
54859,42.28
54871,615.47
54864,2354.98
54872,1184.46
54843,58.98
55173,839.48
55148,2.29
55172,75.97
55709,89.97
55730,563.77
55702,29.99
55689,2.29
55696,49.48
55698,74.45
55701,29.99
55693,113.46
55707,89.97
55716,42.28
56149,94.46
56155,68.49
56140,60.47
56143,96.07
56141,32.27
56170,198.99
56144,34.89
56176,2394.97
56177,2369.96
56184,561.92
56142,38.88
56568,45.95
56574,89.98
56557,37.27
56583,2316.97
56563,125.46
56589,548.98
56952,553.97
56911,7.95
56951,742.35
56923,49.97
57545,3.99
57580,2319.99
57586,756.33
57565,37.29
57549,32.27
57979,49.97
57997,804.48
58001,2396.96
57974,38.88
58015,1174.48
58014,607.96
57994,81.46
57999,893.47
57967,2.29
58012,2384.07
58438,23.97
58433,38.88
58443,15.23
58452,1778.47
58463,756.33
58454,1754.98
58789,29.98
58801,45.95
58808,35.0
58813,2376.97
58793,32.28
58794,73.96
59538,71.97
59571,1779.47
59545,614.96
59515,193.98
59548,2365.23
59512,29.98
59537,39.99
59528,65.96
59542,928.49
59543,839.46
59568,600.46
59569,548.98
59563,2398.05
60095,2332.28
60097,2344.96
60091,29.93
60109,562.96
60069,124.99
60114,1174.48
60048,7.95
60098,2410.94
60093,2344.96
60096,2351.96
60578,47.96
60590,123.98
60601,76.95
60564,49.99
60603,777.44
60605,2316.97
60579,32.6
61156,2294.99
61128,49.97
61123,29.98
61117,120.0
61125,152.28
61681,46.83
61711,902.46
61690,71.97
61680,38.88
61706,37.29
61720,742.35
61691,46.47
61707,128.97
61679,36.59
62189,34.98
62186,60.47
62223,1249.84
62187,29.98
62214,564.26
62191,49.97
62182,33.98
62179,53.99
62667,2368.97
62666,2369.97
62647,32.6
62644,28.98
62684,571.72
62650,79.47
62663,2337.27
63078,34.98
63071,78.48
63086,71.97
63080,23.97
63082,94.97
63769,53.99
63802,792.34
63776,37.27
63788,39.99
64289,1120.49
64285,742.35
64286,2393.06
64262,37.93
64261,34.89
64256,88.98
64264,23.97
65108,36.59
65099,84.98
65127,111.96
65110,29.99
65126,71.97
65124,42.28
65787,2384.07
65789,553.97
65773,2415.47
65788,564.48
65792,578.46
65762,77.96
65774,2416.45
65764,54.98
65772,198.99
66282,29.48
66277,49.48
66315,1785.97
66279,32.6
66299,2297.28
66276,36.59
66310,556.93
66309,603.49
66273,2.29
66314,1183.47
66300,2294.99
66811,2475.95
66812,806.76
66787,23.78
66799,64.47
66813,2394.97
66793,32.28
66824,553.97
66796,23.97
66791,34.89
67257,1729.97
67221,94.46
67228,59.98
67253,2453.04
67243,2362.27
67840,49.99
67857,99.57
67883,2366.96
67855,36.27
67863,84.97
67869,93.97
67862,32.28
67856,34.89
67898,600.46
67878,86.95
67854,6.28
67879,24.27
67896,1251.12
68391,564.48
68351,47.97
68390,588.96
68353,27.96
69364,564.26
69344,140.47
69366,839.48
69370,2414.97
69329,59.98
69345,36.96
70141,2349.96
70159,1170.48
70130,668.46
70155,548.98
70137,2359.98
70101,63.97
70102,63.97
70090,7.95
70109,34.89
70144,2309.97
70138,893.47
70140,2394.45
70692,67.93
70718,2376.96
70688,36.27
70720,2414.99
70684,2.29
70702,37.29
70711,2366.94
70721,2365.94
70732,751.34
70715,801.77
70713,2394.95
70686,6.28
70708,35.0
70717,2297.28
71257,2325.96
71270,756.33
71238,86.45
71274,628.97
71232,62.98
71250,2322.28
71739,2361.95
71761,2461.55
71742,2332.28
71719,23.97
71740,2374.98
71758,796.34
71759,1223.84
71745,2376.96
71734,47.94
71695,7.95
72501,1120.49
72475,39.99
72483,2374.98
72440,120.0
72502,1198.97
72500,548.98
72506,1750.98
72459,128.97
72477,42.28
72505,1784.96
72465,30.97
72479,2394.97
72496,2393.06
72504,1750.98
72461,59.98
73089,1750.98
73084,565.47
73051,34.47
73083,2473.04
73048,63.47
73050,25.48
73088,1764.96
74142,1174.48
74112,29.99
74114,23.97
74117,119.98
74125,138.48
74110,71.58
74127,2334.97
74390,23.97
74385,36.59
74397,89.97
74376,2.29
74388,98.97
74378,63.97
74377,63.47
74410,39.99
74391,128.97
74375,2.29
74631,29.99
74633,94.46
74638,133.49
74630,32.6
74886,23.78
74891,32.28
74888,49.48
74890,71.58
74910,37.29
75085,16.94
75107,56.97
75102,119.98
75104,12.94
75119,42.28
75098,37.27
51289,2322.28
51438,1174.48
51431,2372.95
51554,2343.96
51552,863.97
51556,2322.28
51678,2329.98
51685,1120.49
52251,76.97
52225,63.97
52265,579.97
52230,71.58
52267,2365.94
52228,38.88
52227,33.98
52264,1729.97
52238,73.96
52661,751.34
52663,1236.78
52656,106.96
52636,26.97
52617,48.97
52632,124.45
53046,180.98
53049,592.27
53051,839.48
53031,74.46
53416,94.46
53444,840.84
53434,56.97
53401,7.95
53402,49.99
53435,1700.99
53447,1169.46
53417,49.97
53991,62.98
54022,1763.97
53995,41.93
54029,750.3
54033,2384.07
53998,37.27
54002,124.99
54020,76.97
54445,49.97
54451,56.97
54474,1137.43
54464,42.28
54468,2340.94
54439,10.24
54463,85.48
55215,42.28
55216,42.28
55218,30.97
55192,63.97
55196,74.46
55189,67.49
55793,848.47
55794,2309.97
55757,34.98
55769,71.97
55761,32.28
55789,549.98
55807,1184.46
56195,6.28
56220,2393.06
56635,37.29
56637,2332.28
56625,59.98
56633,35.0
56616,32.28
56609,2.29
56974,37.27
56997,2294.99
57005,1214.85
56982,89.97
56970,3.99
56995,615.96
57620,42.28
57608,103.96
57602,86.95
57629,624.97
58061,2334.97
58067,1249.84
58058,2528.33
58043,37.27
58880,35.0
58863,119.98
58862,133.49
58849,28.98
58892,777.34
58885,804.48
58840,58.98
58886,2362.27
58847,62.98
59643,1759.97
59623,2332.28
59612,35.0
59624,2375.95
59591,71.58
59594,29.99
59592,91.95
59626,2319.99
59619,180.98
59617,39.99
59581,7.95
59595,37.27
60140,29.99
60131,27.77
60138,64.97
60137,82.59
60143,49.97
60169,1249.84
60139,71.58
60172,563.77
60171,2438.06
60690,1223.84
60695,1784.96
60652,2.29
60675,96.96
60680,2331.95
60656,29.99
60655,71.58
60671,42.28
60679,756.26
60692,624.95
61181,36564.9023
61224,42303.7158
61219,28522.6678
61191,742.8934
61239,22416.709
61192,3340.7856
61209,33768.621
63274,440.1742
63200,28655.5181
63221,45.4935
63167,23714.4358
63147,59.9252
63182,25435.5742
63219,11506.6365
63175,21134.2036
63199,1737.3306
63135,1988.0058
63264,4637.4456
63279,32614.374
63163,4963.5002
63125,10393.918
63232,92.4261
63137,1010.7456
63184,117.611
65262,263.0608
65237,64735.5898
65236,22649.9914
65245,33644.0113
65308,1759.212
65302,65.988
65276,1677.7841
65321,527.8056
65153,2920.5648
65194,15061.2264
65257,76113.2005
65152,14027.2077
67263,47892.9487
67314,50211.9652
67350,989.6242
67284,38105.839
67271,38684.7123
67282,31847.5102
67291,1324.9256
69499,2987.8624
69402,440.1742
69473,2806.4411
69467,14245.2135
69489,1142.5814
69462,13188.5994
69442,37789.591
69544,42996.712
69507,7429.6122
69481,3424.7671
69476,4146.2909
69450,42293.9486
69440,695.426
69526,20787.8345
69523,440.1742
69493,6352.458
69438,88.9998
69534,334.748
71908,2526.1362
71929,59.9326
71824,104178.6558
71949,40674.3338
71873,5376.7368
71939,880.3484
71778,1361.0657
71940,604.8686
71894,84119.9953
71852,9417.7515
71947,40833.3739
43687,1510.0521
43682,4647.5028
43673,4474.5179
43688,15286.0479
43883,22037.7183
43851,8143.7192
43908,3079.016
43907,17597.1982
43858,16463.34
43870,5170.2895
43878,4895.9856
43876,8586.8431
44131,24581.5272
44114,40263.8194
44117,15519.2594
44129,66909.8758
44123,1049.7528
44074,1012.3201
44311,8851.1741
44307,9293.865
44303,6.175
44280,62.4874
44313,31298.7056
44293,28775.4625
44522,31421.483
44559,20947.4923
44494,34243.6667
44531,27468.0983
44502,21499.6482
44558,1006.7014
44491,4112.9084
44524,4896.5106
44515,6586.0402
44789,943.5249
44782,35132.1005
44800,20552.9161
44778,51551.4636
44784,3123.0631
44740,7968.7592
44797,72135.9409
45063,13345.4266
45069,29462.5598
45067,3735.4563
45053,23173.4251
45285,17915.0587
45271,7176.064
45302,26660.996
45333,5079.9153
45297,7722.4661
45304,24389.928
45277,35440.1186
45309,14363.3011
45335,16818.4592
45517,11305.5219
45562,4155.9598
45575,35274.8844
45573,9786.8462
45561,30567.6426
45556,27493.4246
45567,1049.7528
45803,11853.6699
45807,4346.3031
45809,28965.4328
45793,32005.1826
46043,22911.5815
46027,4144.1521
46061,17027.9496
46036,36613.4856
46054,10250.457
46068,27993.977
46097,4007.0713
46059,35360.4334
46095,11440.9456
46363,40509.0805
46385,55971.618
46324,5167.7096
46386,21149.4734
46369,4741.2339
46368,28793.6913
46376,943.5249
46659,827.9772
46655,54433.8614
46640,40140.0912
46666,107264.719
46610,44071.7825
46620,60573.6439
46633,79716.2295
46977,5121.8766
46961,400.1583
46993,58560.851
47025,20889.3429
47021,1687.594
47052,71461.9422
47011,20857.8518
46934,563.7528
47001,85319.3882
46948,59237.0224
47050,8281.597
46986,8714.5015
46994,66432.8724
46947,47043.4972
47055,58747.8059
47450,79239.5655
47395,179754.1225
47446,468.0093
47430,563.7528
47421,11041.8116
47432,8606.777
47453,2798.7602
47351,13356.8488
47710,226.8571
47685,61469.8233
47664,49832.942
47718,103884.9917
47730,31741.0762
47713,83.2981
47675,57440.4138
47706,35973.2626
48076,77394.8055
48034,18776.442
47975,59248.4875
48046,353.0553
48017,43559.4305
48026,55854.0214
48021,42936.8561
47976,48148.2579
48002,5518.6435
47983,563.7528
48011,9020.0448
48077,47332.4506
48050,40629.2178
48073,12371.7693
48377,1691.2584
48392,60343.5778
48336,121699.3439
48368,226.8571
48394,2982.8442
48361,13462.5819
48371,4844.8789
48290,11189.0327
48781,492.7077
48776,28085.5545
48788,103050.2744
48751,50443.0292
48783,1570.725
48770,42970.5499
48739,24676.8699
48753,36420.5481
49050,310.1552
49068,13530.0672
49157,80029.7472
49108,1691.2584
49084,29676.926
49115,24176.0102
49057,2818.764
49169,42526.0683
49117,29628.8774
49113,30152.9659
49123,52893.9094
49156,4888.2188
49158,21099.7656
49545,499.0248
49531,5073.7752
49476,21350.7441
49530,1970.8833
49446,16348.8312
49518,37391.3383
49479,96872.1497
49547,2982.8442
49536,488.4888
49864,55049.6728
49874,627.0154
49894,48459.6097
49877,43947.7418
49825,40484.4634
49843,96793.796
49888,115948.7381
49881,1570.725
50263,36432.4896
50235,46484.498
50259,56371.0722
50278,400.1583
50283,6099.1133
50277,3048.2926
50264,4712.175
50258,184.9557
50290,44990.1729
50243,24170.3118
50311,30879.3354
50312,82072.6413
50228,34182.2779
50280,40267.651
50706,11868.5323
50732,400.1583
50755,819.9737
50741,627.0154
50704,14865.754
50727,55291.3602
50683,127012.8505
50733,3549.113
51111,42423.6593
51157,60937.8251
51088,44484.6108
51101,41948.8015
51112,36019.5582
51141,4853.3688
